OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
406197811,VICTORY HOSPICE CARE,550002223,Parent Facility,5500 Van Nuys Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,0,Open,2016-03-22,Home Health Agency/Hospice,Hospice,34.17039,-118.44868
406197812,"FOOTHILL HOME HEALTH CARE, INC.",550002222,Parent Facility,13047 Artesia Blvd,Cerritos,90703,19,Los Angeles,Not Applicable,0,Open,2017-06-14,Home Health Agency/Hospice,Home Health Agency,33.87333,-118.05401
406197813,PASSIONATE CARE HOSPICE,550002199,Parent Facility,103 W Alameda Ave,Burbank,91502,19,Los Angeles,Not Applicable,0,Open,2013-02-01,Home Health Agency/Hospice,Hospice,34.17135,-118.30312
406197814,RODAVI  HOME HEALTH CARE INC,550002203,Parent Facility,440 W Colorado St,Glendale,91204,19,Los Angeles,Not Applicable,0,Open,2013-01-31,Home Health Agency/Hospice,Home Health Agency,34.14249,-118.26272
406197839,NOYAN HOME HEALTH CARE INC.,550002418,Parent Facility,116 E Broadway,Glendale,91205,19,Los Angeles,Not Applicable,0,Open,2017-02-15,Home Health Agency/Hospice,Home Health Agency,34.14625,-118.25408
406197840,"KINDERCARE HOSPICE, INC",550002416,Parent Facility,1544 Anaheim St,Harbor City,90710,19,Los Angeles,Not Applicable,0,Open,2014-06-09,Home Health Agency/Hospice,Hospice,33.78511,-118.30357
406197845,"ALTERNATIVE HEALTH CARE, LLC",550002130,Parent Facility,14752 Beach Blvd,LA Mirada,90638,19,Los Angeles,Not Applicable,0,Open,2013-05-07,Home Health Agency/Hospice,Home Health Agency,33.8974563,-117.9854125
406197846,CIRCLE OF LIFE HOSPICE,550002443,Parent Facility,1241 S Glendale Ave,Glendale,91205,19,Los Angeles,Not Applicable,0,Open,2019-11-04,Home Health Agency/Hospice,Hospice,34.13068,-118.25279
406197847,IMMEDIATE HOSPICE CARE,550002441,Parent Facility,14640 Victory Blvd,Van Nuys,91411,19,Los Angeles,Not Applicable,0,Open,2013-09-20,Home Health Agency/Hospice,Hospice,34.1866323,-118.452229
406197848,SALUTE HOSPICE INC.,550002127,Parent Facility,25835 Narbonne Ave,Lomita,90717,19,Los Angeles,Not Applicable,0,Open,2020-11-02,Home Health Agency/Hospice,Hospice,33.78849,-118.32084
406197849,"EDEN HOSPICE CARE, INC",550002458,Parent Facility,3333 S Brea Canyon Rd,Diamond Bar,91765,19,Los Angeles,Not Applicable,0,Open,2017-04-14,Home Health Agency/Hospice,Hospice,33.96677,-117.8486
406197850,C V HOSPICE CARE,550002462,Parent Facility,12140 Artesia Blvd,Artesia,90701,19,Los Angeles,Not Applicable,0,Open,2013-10-16,Home Health Agency/Hospice,Hospice,33.87301,-118.07332
406197852,"FIRST SERENITY HOSPICE, INC",550002451,Parent Facility,10350 Santa Monica Blvd,Los Angeles,90025,19,Los Angeles,Not Applicable,0,Open,2017-12-27,Home Health Agency/Hospice,Hospice,34.05797,-118.42288
406197853,"RENEW HEALTHCARE & WELLNESS SERVICES, LLC",550002452,Parent Facility,107 W Lemon Ave,Monrovia,91016,19,Los Angeles,Not Applicable,0,Open,2019-10-11,Home Health Agency/Hospice,Home Health Agency,34.14709,-118.0013
406197855,"URBAN HOSPICE CARE, INC",550002461,Parent Facility,2161 Colorado Blvd,Los Angeles,90041,19,Los Angeles,Not Applicable,0,Open,2013-10-16,Home Health Agency/Hospice,Hospice,34.1394643,-118.2133752
406197856,AVEANNA HEALTHCARE,550002454,Parent Facility,6133 Bristol Pkwy,Culver City,90230,19,Los Angeles,Not Applicable,0,Open,2013-10-09,Home Health Agency/Hospice,Home Health Agency,33.98525,-118.389451
406197857,STEWARD HOSPICE CARE INC,550002463,Parent Facility,16446 Woodruff Ave,Bellflower,90706,19,Los Angeles,Not Applicable,0,Open,2015-01-19,Home Health Agency/Hospice,Hospice,33.88392,-118.11731
406197859,"LA WELLNESS HEALTH CARE, INC",550002269,Parent Facility,5652 Vineland Ave,North Hollywood,91601,19,Los Angeles,Not Applicable,0,Open,2016-09-09,Home Health Agency/Hospice,Home Health Agency,34.17377,-118.37025
406197860,"NEW HORIZON HOSPICE, INC",550002495,Parent Facility,1012 E Colorado St,Glendale,91205,19,Los Angeles,Not Applicable,0,Open,2013-11-01,Home Health Agency/Hospice,Hospice,34.1424777,-118.2423887
406197861,"CHARTWELL HOSPICE CARE, INC",550001757,Parent Facility,767 N Hill St,Los Angeles,90012,19,Los Angeles,Not Applicable,0,Open,2015-11-06,Home Health Agency/Hospice,Hospice,33.9356006,-118.1320985
406197862,"PROMISE HOSPICE, INC.",550002164,Parent Facility,2140 W Olympic Blvd,Los Angeles,90006,19,Los Angeles,Not Applicable,0,Open,2014-04-17,Home Health Agency/Hospice,Hospice,34.05203,-118.28058
406197870,"CAREMORE HOME HEALTH SERVICES, INC.",550002350,Parent Facility,235 E Broadway,Long Beach,90802,19,Los Angeles,Not Applicable,0,Open,2014-01-08,Home Health Agency/Hospice,Home Health Agency,33.76955,-118.189981
406197871,"CONTINUITY PROVIDERS HEALTHCARE, INC.",550002310,Parent Facility,11633 Hawthorne Blvd,Hawthorne,90250,19,Los Angeles,Not Applicable,0,Open,2013-12-27,Home Health Agency/Hospice,Home Health Agency,33.92835,-118.35275
406197873,LOS FELIZ HOSPICE HEALTH CARE,550002424,Parent Facility,732 N Diamond Bar Blvd,Diamond Bar,91765,19,Los Angeles,Not Applicable,0,Open,2017-06-12,Home Health Agency/Hospice,Hospice,34.03272,-117.80824
406197874,"SAINT DAVID HOSPICE, INC.",550002139,Parent Facility,10999 Riverside Dr,North Hollywood,91602,19,Los Angeles,Not Applicable,0,Open,2013-07-17,Home Health Agency/Hospice,Hospice,34.1524,-118.37008
406197875,"ABSOLUTE HOSPICE & PALLIATIVE CARE, INC.",550002545,Parent Facility,17215 Studebaker Rd,Cerritos,90703,19,Los Angeles,Not Applicable,0,Open,2019-02-15,Home Health Agency/Hospice,Hospice,33.8744,-118.09986
406197876,"LUXE HOMECARE, INC.",550002546,Parent Facility,881 Alma Real Dr,Pacific Palisades,90272,19,Los Angeles,Not Applicable,0,Open,2014-01-14,Home Health Agency/Hospice,Home Health Agency,34.04472,-118.52504
406197877,"PRIDE HOSPICE CARE, INC.",550002547,Parent Facility,3033 N Avon St,Burbank,91504,19,Los Angeles,Not Applicable,0,Open,2017-04-13,Home Health Agency/Hospice,Hospice,34.20564,-118.34771
406197879,"MI HOSPICE AND PALLIATIVE CARE, INC.",550002168,Parent Facility,6300 Wilshire Blvd,Los Angeles,90048,19,Los Angeles,Not Applicable,0,Open,2018-02-11,Home Health Agency/Hospice,Hospice,34.06349,-118.36629
406197884,"UTS HOME HEALTHCARE GROUP, INC.",550002644,Parent Facility,3711 Long Beach Blvd,Long Beach,90807,19,Los Angeles,Not Applicable,0,Open,2014-04-07,Home Health Agency/Hospice,Home Health Agency,33.82466,-118.18938
406197885,"BLUE HEAVEN HOSPICE & PALLIATIVE CARE, INC.",550002140,Parent Facility,16200 Ventura Blvd,Encino,91436,19,Los Angeles,Not Applicable,0,Open,2018-12-06,Home Health Agency/Hospice,Hospice,34.15658,-118.48548
406197887,"HOSPICE OF ST. GEORGE, INC.",550002224,Parent Facility,415 E Harvard St,Glendale,91205,19,Los Angeles,Not Applicable,0,Open,2013-04-04,Home Health Agency/Hospice,Hospice,34.14449,-118.25062
406197888,"I CARE HOSPICE, INC.",550002391,Parent Facility,2025 N Glenoaks Blvd,Burbank,91504,19,Los Angeles,Not Applicable,0,Open,2013-08-15,Home Health Agency/Hospice,Hospice,34.19734,-118.32566
406197889,"ENCORE HOSPICE, INC.",550002075,Parent Facility,271 W Alameda Ave,Burbank,91502,19,Los Angeles,Not Applicable,0,Open,2012-09-21,Home Health Agency/Hospice,Hospice,34.16739,-118.30734
406197891,SACRED LIFE HOSPICE,550002268,Parent Facility,15130 Ventura Blvd,Sherman Oaks,91403,19,Los Angeles,Not Applicable,0,Open,2013-05-07,Home Health Agency/Hospice,Hospice,34.15321,-118.4627
406197892,STELLAR HOME HEALTH,240000843,Parent Facility,17777 Center Court Dr,Cerritos,90703,19,Los Angeles,Not Applicable,0,Open,2013-11-12,Home Health Agency/Hospice,Home Health Agency,33.8695055,-118.0611822
406197893,"HOSPICE OF ST. CLARE, INC.",550002138,Parent Facility,144 N Glendale Ave,Glendale,91206,19,Los Angeles,Not Applicable,0,Open,2013-08-20,Home Health Agency/Hospice,Hospice,34.14795,-118.2465
406197894,TC PALLIATIVE AND HOSPICE CARE,550002581,Parent Facility,1415 E Colorado St,Glendale,91205,19,Los Angeles,Not Applicable,0,Open,2017-09-27,Home Health Agency/Hospice,Hospice,34.14278,-118.2333
406197895,"MIRACLE MILE HOSPICE CARE, INC.",550002580,Parent Facility,5670 Wilshire Blvd,Los Angeles,90036,19,Los Angeles,Not Applicable,0,Open,2017-02-21,Home Health Agency/Hospice,Hospice,34.06235,-118.35178
406197896,"EASY LIFE HOME HEALTH CARE, INC.",550002369,Parent Facility,5301 Laurel Canyon Blvd,Valley Village,91607,19,Los Angeles,Not Applicable,0,Open,2020-02-19,Home Health Agency/Hospice,Home Health Agency,34.16696,-118.39671
406197898,"ALLIANCE HOME HEALTH CARE SERVICES, INC.",550002381,Parent Facility,315 Arden Ave,Glendale,91203,19,Los Angeles,Not Applicable,0,Open,2014-02-15,Home Health Agency/Hospice,Home Health Agency,34.15883,-118.25877
406197899,"SPIRITUAL HOME HEALTH, INC.",550002419,Parent Facility,9608 Van Nuys Blvd,Panorama City,91402,19,Los Angeles,Not Applicable,0,Open,2014-09-13,Home Health Agency/Hospice,Home Health Agency,34.24497,-118.4502
406197900,"ST. NICOLAS HOSPICE CARE, INC.",550002291,Parent Facility,2529 Foothill Blvd,La Crescenta,91214,19,Los Angeles,Not Applicable,0,Open,2013-08-02,Home Health Agency/Hospice,Hospice,34.22046,-118.23384
406197901,"ROYAL MAJESTY HOSPICE, INC.",550002214,Parent Facility,3939 Atlantic Ave,Long Beach,90807,19,Los Angeles,Not Applicable,0,Open,2014-02-27,Home Health Agency/Hospice,Hospice,33.8301,-118.18511
406197902,"CARINGMINDS SERVICES, INC.",550002169,Parent Facility,454 E Carson Plaza Dr,Carson,90746,19,Los Angeles,Not Applicable,0,Open,2014-01-04,Home Health Agency/Hospice,Home Health Agency,33.84666,-118.26652
406197903,"AVIA HOSPICE, INC.",550002528,Parent Facility,1321 W Burbank Blvd,Burbank,91506,19,Los Angeles,Not Applicable,0,Open,2018-06-21,Home Health Agency/Hospice,Hospice,34.18259,-118.3268
406197904,TRIUNION HEALTHCARE,550002007,Parent Facility,6350 Laurel Canyon Blvd,North Hollywood,91606,19,Los Angeles,Not Applicable,0,Open,2019-09-24,Home Health Agency/Hospice,Hospice,34.1862,-118.39649
406197907,SAN GABRIEL HOSPICE,550002278,Parent Facility,1152 E Route 66,Glendora,91740,19,Los Angeles,Not Applicable,0,Open,2013-05-15,Home Health Agency/Hospice,Hospice,34.12872,-117.84457
406197908,"ORION HOME HEALTH CARE, INC.",550002423,Parent Facility,10137 Riverside Dr,North Hollywood,91602,19,Los Angeles,Not Applicable,0,Open,2017-09-15,Home Health Agency/Hospice,Home Health Agency,34.15223,-118.35194
406197909,"HERITAGE HOSPICE, INC.",550002421,Parent Facility,3325 Wilshire Blvd,Los Angeles,90010,19,Los Angeles,Not Applicable,0,Open,2013-09-18,Home Health Agency/Hospice,Hospice,34.06178,-118.295
406197910,"AMERICADE PALLIATIVE HEALTH SERVICES, INC.",550002422,Parent Facility,420 N Montebello Blvd,Montebello,90640,19,Los Angeles,Not Applicable,0,Open,2015-09-23,Home Health Agency/Hospice,Hospice,34.01643,-118.10603
406197919,VIDA HOME HEALTH SERVICES INC.,550002277,Parent Facility,3800 W Burbank Blvd,Burbank,91505,19,Los Angeles,Not Applicable,0,Open,2020-11-02,Home Health Agency/Hospice,Home Health Agency,34.17402,-118.35132
406197920,"J AND S HOME HEALTH SERVICES, INC.",550002337,Parent Facility,2525 E Colorado Blvd,Pasadena,91107,19,Los Angeles,Not Applicable,0,Open,2014-06-20,Home Health Agency/Hospice,Home Health Agency,34.14613,-118.0981
406197921,COMFORT CHOICE HOSPICE CARE,550001950,Parent Facility,6222 Wilshire Blvd,Los Angeles,90048,19,Los Angeles,Not Applicable,0,Open,2015-07-20,Home Health Agency/Hospice,Hospice,34.06325,-118.36413
406197923,"OLIVE HOME HEALTH CENTER, INC.",550002519,Parent Facility,2222 W Manchester Blvd,Inglewood,90305,19,Los Angeles,Not Applicable,0,Open,2014-06-08,Home Health Agency/Hospice,Home Health Agency,33.95994,-118.31864
406197924,"CHARITY HOSPICE CARE, INC.",550001999,Parent Facility,20300 S Vermont Ave,Torrance,90502,19,Los Angeles,Not Applicable,0,Open,2019-11-15,Home Health Agency/Hospice,Hospice,33.84674,-118.28962
406197925,"P.A.L. LOVING CARE HOME HEALTH,  INC.",550002244,Parent Facility,210 N Central Ave,Glendale,91203,19,Los Angeles,Not Applicable,0,Open,2014-04-08,Home Health Agency/Hospice,Home Health Agency,34.14847,-118.25789
406197926,"OPTIMUM HOME HEALTH CARE SERVICES, INC.",550002243,Parent Facility,500 E Carson Plaza Dr,Carson,90746,19,Los Angeles,Not Applicable,0,Open,2017-12-28,Home Health Agency/Hospice,Home Health Agency,33.84498,-118.26543
406197927,"RAFAELLA HOME HEALTH CARE, INC.",550002270,Parent Facility,14328 Victory Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,0,Open,2013-05-01,Home Health Agency/Hospice,Home Health Agency,34.18664,-118.44501
406197935,"MERCURY HOME HEALTH SERVICES, INC.",550002600,Parent Facility,2829 N Glenoaks Blvd,Burbank,91504,19,Los Angeles,Not Applicable,0,Open,2018-03-05,Home Health Agency/Hospice,Home Health Agency,34.20356,-118.33503
406197936,"LA GUARDIAN HEALTH CARE, INC.",550002368,Parent Facility,6501 Foothill Blvd,Tujunga,91042,19,Los Angeles,Not Applicable,0,Open,2014-06-18,Home Health Agency/Hospice,Home Health Agency,34.24497,-118.27343
406197937,"NIGHTINGALE HOME HEALTH, INC",550002275,Parent Facility,1344 E Colorado St,Glendale,91205,19,Los Angeles,Not Applicable,0,Open,2019-05-10,Home Health Agency/Hospice,Home Health Agency,34.14268,-118.23575
406197938,"NATIONWIDE HOME HEALTH CARE, INC",550002359,Parent Facility,20501 Ventura Blvd,Woodland Hills,91364,19,Los Angeles,Not Applicable,0,Open,2014-06-16,Home Health Agency/Hospice,Home Health Agency,34.16802,-118.57974
406197944,"CAMARILLO HHCA, INC.",550001374,Parent Facility,18107 Sherman Way,Reseda,91335,19,Los Angeles,Not Applicable,0,Open,2014-06-02,Home Health Agency/Hospice,Home Health Agency,34.20123,-118.52751
406197945,"UNIQUE CARE LOS ANGELES HOME HEALTH CARE, INC",550002616,Parent Facility,27001 Agoura Rd,Calabasas,91301,19,Los Angeles,Not Applicable,0,Open,2021-08-02,Home Health Agency/Hospice,Home Health Agency,34.13804,-118.71372
406197946,"NIRVANA HOME HEALTH, INC.",550002444,Parent Facility,17620 Sherman Way,Van Nuys,91406,19,Los Angeles,Not Applicable,0,Open,2014-09-16,Home Health Agency/Hospice,Home Health Agency,34.201056,-118.517148
406197947,"COMPASSIONATE TOUCH HOSPICE CARE, INC",550002808,Parent Facility,2063 S Atlantic Blvd,Monterey Park,91754,19,Los Angeles,Not Applicable,0,Open,2019-08-12,Home Health Agency/Hospice,Hospice,34.04012,-118.14245
406197957,"AMERICARE HOME HEALTH, INC",550002445,Parent Facility,16501 Sherman Way,Van Nuys,91406,19,Los Angeles,Not Applicable,0,Open,2015-08-16,Home Health Agency/Hospice,Home Health Agency,34.20126,-118.49252
406197960,DYNAMIX HOME HEALTH,550002837,Parent Facility,817 W Beverly Blvd,Montebello,90640,19,Los Angeles,Not Applicable,0,Open,2014-10-03,Home Health Agency/Hospice,Home Health Agency,34.01736,-118.10693
406197961,"BVA HOSPICE CARE, INC",550002836,Parent Facility,315 Arden Ave,Glendale,91203,19,Los Angeles,Not Applicable,0,Open,2014-09-29,Home Health Agency/Hospice,Hospice,34.15852,-118.2585
406197963,"HOLISTIC HOSPICE, INC",550002348,Parent Facility,9608 Van Nuys Blvd,Panorama City,91402,19,Los Angeles,Not Applicable,0,Open,2014-05-28,Home Health Agency/Hospice,Hospice,34.24497,-118.4502
406197968,"NIRVANA CARE HOSPICE SERVICES, INC.",550002389,Parent Facility,737 Glendora Ave,La Puente,91744,19,Los Angeles,Not Applicable,0,Open,2013-08-01,Home Health Agency/Hospice,Hospice,34.03185,-117.95046
406197972,CARING LIKE FAMILY HOSPICE,550002895,Parent Facility,4223 Glencoe Ave,Marina Del Rey,90292,19,Los Angeles,Not Applicable,0,Open,2014-11-25,Home Health Agency/Hospice,Hospice,33.98741,-118.4419
406197973,"PINNACLE HOME HEALTH CARE, INC.",550002506,Parent Facility,2829 N Glenoaks Blvd,Burbank,91504,19,Los Angeles,Not Applicable,0,Open,2019-03-09,Home Health Agency/Hospice,Home Health Agency,34.20322,-118.33525
406197974,"BEST HOSPICE CHOICE, INC.",550002044,Parent Facility,511 E Harvard St,Glendale,91205,19,Los Angeles,Not Applicable,0,Open,2014-11-17,Home Health Agency/Hospice,Hospice,34.14449,-118.24987
406197975,"MGA HOME CARE SERVICES, INC.",550002089,Parent Facility,7100 Hayvenhurst Ave,Van Nuys,91406,19,Los Angeles,Not Applicable,0,Open,2019-04-03,Home Health Agency/Hospice,Hospice,34.19905,-118.49237
406197976,"METRO MEDICAL SERVICES, INC.",550002881,Parent Facility,9420 Topanga Canyon Blvd,Chatsworth,91311,19,Los Angeles,Not Applicable,0,Open,2019-09-18,Home Health Agency/Hospice,Hospice,34.24137,-118.60611
406197977,24/7 ALPHA HOSPICE AND PALLIATIVE CARE,550002396,Parent Facility,11900 Avalon Blvd,Los Angeles,90061,19,Los Angeles,Not Applicable,0,Open,2014-11-24,Home Health Agency/Hospice,Hospice,33.92456,-118.2652
406197978,"PROGRESS HOME HEALTH, INC.",550002868,Parent Facility,919 E Broadway,Glendale,91205,19,Los Angeles,Not Applicable,0,Open,2014-10-24,Home Health Agency/Hospice,Home Health Agency,34.14644,-118.243411
406197979,"21ST CENTURY NURSING SERVICES, INC.",550002867,Parent Facility,3538 West Beverly Boulevard,Montebello,90640,19,Los Angeles,Not Applicable,0,Open,2019-10-28,Home Health Agency/Hospice,Home Health Agency,34.0257,-118.14273
406197980,"DEISTIC HOME HEALTH CARE, INC.",550002872,Parent Facility,327 Arden Ave,Glendale,91203,19,Los Angeles,Not Applicable,0,Open,2014-10-24,Home Health Agency/Hospice,Home Health Agency,34.15884,-118.259251
406197982,"AMERICAN MILLENNIUM ANGELS, INC.",550002920,Parent Facility,3424 Wilshire Blvd,Los Angeles,90010,19,Los Angeles,Not Applicable,0,Open,2014-11-24,Home Health Agency/Hospice,Home Health Agency,34.06173,-118.2984
406197983,"QUALITY PALLIATIVE CARE, INCORPORATED",550002137,Parent Facility,9350 Reseda Blvd,Northridge,91324,19,Los Angeles,Not Applicable,0,Open,2014-11-01,Home Health Agency/Hospice,Hospice,34.24037,-118.53605
406197984,"GENERATIONS HEALTHCARE AGENCY, INC.",550002617,Parent Facility,6420 Coldwater Canyon Ave,North Hollywood,91606,19,Los Angeles,Not Applicable,0,Open,2014-09-09,Home Health Agency/Hospice,Home Health Agency,34.18744,-118.41378
406197985,STAR HOME HEALTH,550002723,Parent Facility,5958 Vineland Ave,North Hollywood,91601,19,Los Angeles,Not Applicable,0,Open,2014-11-02,Home Health Agency/Hospice,Home Health Agency,34.17922,-118.37027
406197986,"ARMING HOME HEALTH, INC.",550002668,Parent Facility,11565 Laurel Canyon Blvd,San Fernando,91340,19,Los Angeles,Not Applicable,0,Open,2014-10-29,Home Health Agency/Hospice,Home Health Agency,34.27999,-118.45472
406197990,AGAPE HOSPICE & PALLIATIVE CARE LLC,550002355,Parent Facility,3711 Lomita Blvd,Torrance,90505,19,Los Angeles,Not Applicable,0,Open,2019-02-05,Home Health Agency/Hospice,Hospice,33.81535,-118.34975
406197991,"SAINT THERESA HOSPICE, INC",550002178,Parent Facility,5958 Vineland Ave,North Hollywood,91601,19,Los Angeles,Not Applicable,0,Open,2014-12-03,Home Health Agency/Hospice,Hospice,34.17922,-118.37027
406197992,COMPREHENSIVE HEALTH CARE SERVICES LLC,550002858,Parent Facility,512 E Wilson Ave,Glendale,91206,19,Los Angeles,Not Applicable,0,Open,2019-08-09,Home Health Agency/Hospice,Home Health Agency,34.14811,-118.24943
406197995,"DAYLIGHT HOME HEALTH SERVICES, INC",550002467,Parent Facility,1155 N Central Ave,Glendale,91202,19,Los Angeles,Not Applicable,0,Open,2018-05-26,Home Health Agency/Hospice,Home Health Agency,34.16346,-118.25692
406197996,"HOPE HOME HEALTH CARE, INC",550002902,Parent Facility,11040 Santa Monica Blvd,Los Angeles,90025,19,Los Angeles,Not Applicable,0,Open,2014-11-10,Home Health Agency/Hospice,Home Health Agency,34.04801,-118.44254
406197998,"AMERICARE HOSPICE, INC.",550002356,Parent Facility,3200 W Burbank Blvd,Burbank,91505,19,Los Angeles,Not Applicable,0,Open,2019-05-20,Home Health Agency/Hospice,Hospice,34.17604,-118.34526
406197999,"LOTUS HOME HEALTH CARE, INC.",550002358,Parent Facility,6442 Coldwater Canyon Ave,North Hollywood,91606,19,Los Angeles,Not Applicable,0,Open,2014-06-28,Home Health Agency/Hospice,Home Health Agency,34.18813,-118.41377
406198000,"ELITE HOSPICE CARE, INC.",550002279,Parent Facility,12631 Imperial Hwy,Santa Fe Springs,90670,19,Los Angeles,Not Applicable,0,Open,2017-05-19,Home Health Agency/Hospice,Hospice,33.91718,-118.06275
406198001,"INFINITE HOSPICE CARE, INC.",550002468,Parent Facility,16200 Ventura Blvd,Encino,91436,19,Los Angeles,Not Applicable,0,Open,2016-04-28,Home Health Agency/Hospice,Hospice,34.15658,-118.48547
406198004,"SAINT MARIAM HOSPICE, INC.",550002212,Parent Facility,3452 E Foothill Blvd,Pasadena,91107,19,Los Angeles,Not Applicable,0,Open,2019-04-03,Home Health Agency/Hospice,Hospice,34.15011,-118.07875
406198007,"MAKA HOSPICE, INC.",550002793,Parent Facility,7120 Hayvenhurst Ave,Van Nuys,91406,19,Los Angeles,Not Applicable,0,Open,2018-08-24,Home Health Agency/Hospice,Hospice,34.19994,-118.49238
